review_num,sentiment_score_afinn
6280,1.5
6281,2
6282,-1
6283,-2.5
6284,3
6285,2
6286,2
6287,-0.16666666666666666
6288,2
6289,-1.6666666666666667
6291,4
6292,1.8
6293,2.5
6294,3
6295,1.7142857142857142
6296,3
6297,3
6298,1.3333333333333333
6299,3
6300,3
6301,3
6302,0
6303,3.5
6306,2.25
6307,1.4285714285714286
6308,1.6
6309,1.5
6310,2.5
6311,1
6312,2.5
6313,2.2
6314,2.3333333333333335
6315,2.1666666666666665
6316,1.0909090909090908
6317,1.25
6318,0.6666666666666666
6319,2.6666666666666665
6320,2.25
6321,1.3333333333333333
6322,2.3333333333333335
6323,2.7142857142857144
6324,2.3333333333333335
6325,1
6326,1.75
6327,2.5
6328,1.8
6329,2.25
6330,2.3333333333333335
6331,-2.3333333333333335
6332,-2.3333333333333335
6333,-2.3333333333333335
6334,-2.3333333333333335
6335,0
6336,0
6337,0
6338,0
6339,3
6340,3
6341,3
6342,3
6343,-0.07692307692307693
6344,-0.07692307692307693
6345,-0.07692307692307693
6346,-0.07692307692307693
6347,-0.45
6348,-0.45
6349,-0.45
6350,-0.45
6351,1.6666666666666667
6352,1.6666666666666667
6353,1.6666666666666667
6354,1.6666666666666667
6359,-0.6875
6360,-0.6875
6361,-0.6875
6362,-0.6875
6363,-0.14285714285714285
6364,2.3333333333333335
6365,1.6
6366,3
6368,2.5
6369,2.3333333333333335
6370,1.4444444444444444
6371,2
6372,1.8
6373,1
6374,1.4285714285714286
6375,1
6376,0.3333333333333333
6377,2.4
6378,0
6379,1.4285714285714286
6380,2.25
6381,1.375
6382,2.75
6383,2
6384,2.25
6385,3.3333333333333335
6386,3
6387,2
6388,1.5
6389,-0.5
6390,-0.5
6391,2.4
6392,-1.2307692307692308
6393,2
6394,2
6395,2
6396,2
6397,3
6398,3
6399,3
6400,3
6401,2.5
6402,2.5
6403,2.5
6404,2.5
6405,1.8571428571428572
6406,1.8571428571428572
6407,1.8571428571428572
6408,1.8571428571428572
6409,-2
6410,-2
6411,-2
6412,-2
6413,2.2
6414,2.75
6415,2.6666666666666665
6416,2.8
6417,3
6418,1
6419,1
6420,1
6421,1
6422,-0.8571428571428571
6423,-0.8571428571428571
6424,-0.8571428571428571
6425,-0.8571428571428571
6426,0
6427,0
6428,0
6429,0
6430,-0.1
6431,-0.1
6432,-0.1
6433,-0.1
6434,3
6435,3
6436,3
6437,3
6438,2.6666666666666665
6439,2.6666666666666665
6440,2.6666666666666665
6441,2.75
6442,2.75
6443,2.75
6444,0.5
6445,0.5
6446,0.5
6447,2
6448,2
6449,2
6450,0.5714285714285714
6451,0.5714285714285714
6452,0.5714285714285714
6453,3
6454,3
6455,3
6456,3
6457,2
6458,2
6459,2
6460,2
6461,2.5
6462,2.5
6463,2.5
6464,2.5
6465,0.6666666666666666
6466,2.8333333333333335
6467,-1.5
6468,2.5
6469,2.3333333333333335
6470,1.8
6471,2.6666666666666665
6472,1.3333333333333333
6473,2
6474,2.5
6475,2.7777777777777777
6476,1.6666666666666667
6477,3
6478,2.25
6479,2
6480,1.2307692307692308
6481,1.2307692307692308
6482,1.2307692307692308
6483,1.2307692307692308
6484,2
6485,2
6486,2
6487,2
6488,0.5
6489,0.5
6490,0.5
6491,0.5
6492,1.8571428571428572
6493,1.8571428571428572
6494,1.8571428571428572
6495,1.8571428571428572
6496,3
6497,3
6498,3
6499,3
6500,2.3333333333333335
6501,2.3333333333333335
6502,2.3333333333333335
6503,2.3333333333333335
6504,3.5
6505,3.5
6506,3.5
6507,3.5
6508,-1.5
6509,-1.5
6510,-1.5
6511,-1.5
6512,2.3333333333333335
6513,1.6
6514,-0.75
6515,1.75
6516,1.2857142857142858
6517,2.5
6518,2.5
6519,2.5
6520,2.5
6521,0.5
6522,0.5
6523,0.5
6524,0.5
6525,3
6526,3
6527,3
6528,3
6529,-0.25
6530,-0.25
6531,-0.25
6532,-0.25
6533,2.5
6534,2.5
6535,2.5
6536,2.5
6541,2.7
6542,2.857142857142857
6543,2.2857142857142856
6544,1.2
6545,2.2
6546,1.5
6547,2
6548,3
6549,2
6550,1.75
6551,2.125
6552,2.125
6553,2.125
6554,-3
6555,-3
6556,-3
6557,0.6666666666666666
6558,-0.16666666666666666
6559,0.6666666666666666
6560,1.3333333333333333
6561,1.3333333333333333
6562,1.3333333333333333
6563,-0.3076923076923077
6564,-0.3076923076923077
6565,-0.3076923076923077
6566,1.75
6567,1.75
6568,1.75
6569,2.6
6570,2.6
6571,2.6
6572,2.142857142857143
6573,2.142857142857143
6574,2.142857142857143
6575,1
6576,1
6577,-0.42857142857142855
6578,-0.42857142857142855
6579,1.411764705882353
6580,1.411764705882353
6581,-0.6666666666666666
6582,-0.6666666666666666
6583,0.07692307692307693
6584,0.07692307692307693
6585,1
6586,1
6587,-1.3333333333333333
6588,-1.3333333333333333
6591,3
6592,3
6595,1.375
6596,1.375
6597,2.8
6598,2.8
6599,2.6666666666666665
6600,2.6666666666666665
6601,1.25
6602,1.25
6603,0.3333333333333333
6604,0.3333333333333333
6605,2
6606,2
6607,0.3333333333333333
6608,0.3333333333333333
6609,2.25
6610,2.25
6611,2
6612,2
6613,2.75
6614,2.75
6615,0.25
6616,2.3333333333333335
6617,-2.5
6618,-2
6619,3.3333333333333335
6620,1.7142857142857142
6621,1.7142857142857142
6622,1.7142857142857142
6623,2.625
6624,2.625
6625,2.625
6626,3
6627,3
6628,3
6629,2.3333333333333335
6630,2.3333333333333335
6631,2.3333333333333335
6632,0
6633,0
6634,0
6635,-3
6636,-3
6637,-3
6638,-0.3333333333333333
6639,-0.3333333333333333
6640,-0.3333333333333333
6641,2
6642,2
6643,2
6644,-0.7222222222222222
6645,-0.7222222222222222
6646,-0.7222222222222222
6647,3
6648,3
6649,3
6650,0.2222222222222222
6651,0.2222222222222222
6652,0.2222222222222222
6653,1.3333333333333333
6654,1.3333333333333333
6655,1.3333333333333333
6656,3
6657,3
6658,3
6659,1.6
6660,2
6661,2
6662,2
6663,3
6665,3
6666,3
6667,3
6668,-1
6669,3
6671,3
6672,3
6673,3
6674,3
6675,2
6676,2.6
6677,1.5
6679,1.5
6681,2
6682,2
6683,3
6684,2.5
6685,1.3333333333333333
6686,-0.5
6689,3
6690,2
6691,3
6692,2
6693,2
6694,0.8571428571428571
6695,-1
6696,-1.3333333333333333
6697,1.3333333333333333
6699,-3
6700,3
6701,4
6702,1.75
6703,1.8
6704,2
6705,2
6706,-0.7333333333333333
6707,-0.25
6708,1.1666666666666667
6709,-0.3333333333333333
6710,-0.5714285714285714
6711,-2
6712,-2
6713,-0.3
6714,-2
6715,0.2222222222222222
6716,1.3333333333333333
6717,3
6718,-2.5
6719,3
6720,2
6721,0
6722,2.6666666666666665
6723,0.3333333333333333
6724,2
6725,2.25
6726,-1
6727,1
6728,3
6729,0.6
6730,2.5
6731,3.5
6732,2.3333333333333335
6733,2.5
6734,0.75
6735,1.6
6736,4
6737,4
6738,3
6739,2.3333333333333335
6740,2.6666666666666665
6741,3
6742,3
6743,-0.16666666666666666
6744,2.3333333333333335
6745,2
6746,0
6747,3
6748,2
6749,1.75
6750,2.5
6751,2
6752,2.3333333333333335
6753,-2
6754,2.5
6755,2.6
6756,2.8
6757,3
6758,3.5
6759,-3
6760,-2
6762,1.5
6763,-1.625
6764,1.6
6765,-1
6766,2.5
6767,3
6768,-1
6769,1.5
6770,2.5
6771,2
6772,2.6666666666666665
6773,2.6666666666666665
6775,2.5
6776,2
6777,4
6778,-0.08333333333333333
6779,1
6780,-1.5
6781,-1.5
6782,-1.5
6783,2
6784,2
6785,2
6786,-1
6787,-1
6788,-1
6789,2
6790,2
6791,2
6792,1.6666666666666667
6793,1.6666666666666667
6794,1.6666666666666667
6795,2.5
6796,2.5
6797,2.5
6798,3
6799,3
6800,3
6801,3
6802,3
6803,3
6807,2
6808,2
6809,2
6813,2.5
6814,2.5
6815,2.5
6816,0
6817,0
6818,0
6819,0.5714285714285714
6820,0.5714285714285714
6821,0.5714285714285714
6822,-4
6823,-4
6824,-4
6825,2.3333333333333335
6826,2.3333333333333335
6827,2.3333333333333335
6828,0.2
6829,0.2
6830,0.2
6837,2.5
6838,2.5
6839,2.5
6840,1.5555555555555556
6841,1.5555555555555556
6842,1.5555555555555556
6843,-1.5
6844,-1.5
6845,-1.5
6846,2
6847,2
6848,2
6849,-1
6850,-1
6851,-1
6852,2
6853,2
6854,2
6855,1.6666666666666667
6856,1.6666666666666667
6857,1.6666666666666667
6858,2.5
6859,2.5
6860,2.5
6861,3
6862,3
6863,3
6864,3
6865,3
6866,3
6870,2
6871,2
6872,2
6876,2.5
6877,2.5
6878,2.5
6879,0
6880,0
6881,0
6882,0.5714285714285714
6883,0.5714285714285714
6884,0.5714285714285714
6885,-4
6886,-4
6887,-4
6888,2.3333333333333335
6889,2.3333333333333335
6890,2.3333333333333335
6891,0.2
6892,0.2
6893,0.2
6900,2.5
6901,2.5
6902,2.5
6903,1.5555555555555556
6904,1.5555555555555556
6905,1.5555555555555556
6910,3
6911,3
6912,-2
6913,-2
6914,1.8571428571428572
6915,1.3333333333333333
6916,-2
6917,-2
6918,2.3333333333333335
6919,2.3333333333333335
6922,0.3333333333333333
6923,0.3333333333333333
6924,3.5
6925,3.5
6926,2.5
6927,2.5
6928,3
6929,3
6932,3
6933,3
6934,2.5
6935,2.5
6936,1.25
6937,1.25
6938,3
6939,3
6940,1
6941,1
6942,-3
6943,0.5
6944,3
6945,2
6946,4
6947,2
6949,3
6950,2.888888888888889
6951,1.3333333333333333
6952,3
6956,2.25
6957,2.25
6960,2
6961,2
6966,3
6967,3
6968,3
6969,3
6970,-1
6971,-1
6972,3
6974,3.3333333333333335
6975,2.75
6976,2
6977,2.8333333333333335
6978,-2
6979,1
6980,-0.15384615384615385
6981,2
6982,2
6983,1.5
6984,1.5
6985,4
6986,4
6989,3
6990,3
6991,1
6992,1
6993,2.75
6994,2.75
6995,3
6996,3
6997,-1
6998,-1
7001,1
7002,1
7003,3
7004,3
7005,2.5
7006,2.5
7007,2.6666666666666665
7009,2.5
7010,3
7011,3
7012,1
7013,-2.5
7014,3
7015,1
7016,1
7017,1
7018,2.3333333333333335
7019,2.3333333333333335
7020,2.3333333333333335
7021,1.5
7022,1.5
7023,1.5
7024,1.75
7025,1.75
7026,1.75
7027,1.8
7028,1.8
7029,1.8
7030,0.75
7031,3
7032,1
7033,2.2
7034,2
7035,0.5
7036,0.5
7037,0.5
7038,2.5
7039,2.5
7040,2.5
7041,0.4
7042,0.4
7043,0.4
7044,-0.6666666666666666
7045,-0.6666666666666666
7046,-0.6666666666666666
7047,2.6666666666666665
7048,2.6666666666666665
7049,2.6666666666666665
7050,2.6666666666666665
7051,2.6666666666666665
7052,2.6666666666666665
7053,2.6
7054,2.6
7055,2.6
7056,1.5
7057,1.5
7058,1.5
7059,0.875
7060,0.875
7061,0.875
7062,1.25
7063,1.25
7064,1.25
7065,2.4285714285714284
7066,2.4285714285714284
7067,2.4285714285714284
7068,0.6
7069,0.6
7070,0.6
7071,2.25
7072,2.25
7073,2.25
7074,2.6666666666666665
7075,2.6666666666666665
7076,2.6666666666666665
7077,3
7078,3
7079,3
7080,2.5714285714285716
7081,2.5714285714285716
7082,2.5714285714285716
7083,2.75
7084,2.75
7085,2.75
7086,2
7087,2
7088,2
7089,2.5
7090,2.5
7091,2.5
7092,1.3333333333333333
7093,1.3333333333333333
7094,1.3333333333333333
7095,0.7142857142857143
7096,0.7142857142857143
7097,0.7142857142857143
7098,1.3333333333333333
7099,1.3333333333333333
7100,1.3333333333333333
7101,3
7102,3
7103,3
7104,1.6666666666666667
7105,1.6666666666666667
7106,1.6666666666666667
7107,-0.3333333333333333
7108,-0.3333333333333333
7109,-0.3333333333333333
7110,2.111111111111111
7111,2.111111111111111
7112,2.111111111111111
7113,1.7692307692307692
7114,1.7692307692307692
7115,1.7692307692307692
7116,1
7117,1
7118,1
7119,2.5
7120,2.5
7121,2.5
7122,3
7123,3
7124,3
7125,0.5
7126,0.4
7127,0.5
7128,-2.5
7130,3
7131,-1.4444444444444444
7133,2.3333333333333335
7134,2.25
7135,2.25
7136,2.25
7137,2.25
7138,2.3333333333333335
7139,2.3333333333333335
7140,2.3333333333333335
7141,1.3333333333333333
7142,1.3333333333333333
7143,1.3333333333333333
7144,2.4
7145,2.4
7146,2.4
7147,2.5
7148,2.5
7149,2.5
7150,3
7151,2.5
7152,1.3333333333333333
7153,0.6666666666666666
7154,0.6666666666666666
7155,3.5
7156,-3
7157,2.5
7158,1.25
7159,-1.5
7160,1
7161,1
7162,1
7163,0.6666666666666666
7164,0.6666666666666666
7165,0.6666666666666666
7169,3
7170,3
7171,3
7172,1
7173,1
7174,1
7175,1.6666666666666667
7176,2.5
7177,2.75
7178,1.5
7179,1
7180,0.75
7181,0.75
7182,0.75
7183,1
7184,1
7185,1
7186,2.4
7187,2.4
7188,2.4
7189,2
7190,2
7191,2
7192,2.75
7193,2.75
7194,2.75
7195,0.8
7196,0.8
7197,0.8
7198,1
7199,1
7200,1
7201,1
7202,1
7203,1
7204,2.25
7205,2.25
7206,2.25
7207,-0.5
7208,-0.5
7209,-0.5
7210,2.6666666666666665
7211,1.5
7212,1.5714285714285714
7213,2
7214,2.6
7215,2
7216,1
7217,3
7218,-2
7219,2.6666666666666665
7220,2.6666666666666665
7221,2.6666666666666665
7222,1.8888888888888888
7223,1.8888888888888888
7224,1.8888888888888888
7225,3
7226,3
7227,3
7228,3
7229,3
7230,3
7231,0.375
7232,0.375
7233,0.375
7234,1.7826086956521738
7235,1.7826086956521738
7236,1.8333333333333333
7237,1.8333333333333333
7238,0.75
7239,0.75
7240,1.8
7241,1.8
7242,2.75
7243,2.75
7245,4
7246,1
7247,2.5
7248,-3
7249,2.3333333333333335
7250,2.3333333333333335
7252,3
7253,1.1111111111111112
7254,0
7255,2
7256,-0.5
7257,3
7258,1.6666666666666667
7259,1
7260,2
7261,1.125
7262,-0.6666666666666666
7263,1.5
7264,-1
7265,2
7266,2
7267,2
7268,3
7269,3
7270,3
7271,2.2
7272,2.2
7273,2.2
7274,3
7275,3
7276,3
7277,3
7278,3
7279,3
7280,2
7281,2
7282,2
7283,2
7284,3
7285,3
7286,4
7287,4
7288,3
7289,3
7290,2.5
7291,2.2857142857142856
7292,2.6666666666666665
7293,1.8
7294,2
7295,-0.25
7297,0
7298,2.5
7300,-0.7142857142857143
7301,-0.7142857142857143
7302,-0.7142857142857143
7303,0.7142857142857143
7304,0.7142857142857143
7305,0.7142857142857143
7306,2.6666666666666665
7307,2.6666666666666665
7308,2.6666666666666665
7309,0.4
7310,0.4
7311,0.4
7315,3
7316,3
7317,-3
7318,-0.5
7319,-0.5
7320,-0.5
7321,3
7322,3
7323,3
7324,1
7325,1
7326,1
7327,1.6
7328,1.6
7329,1.6
7330,1.75
7331,1.75
7332,1.75
7333,-0.3333333333333333
7334,-1
7335,0
7337,3
7338,1.5
7339,2.5
7340,3
7341,2
7342,-0.2222222222222222
7343,-0.75
7344,1
7345,-3
7346,4
7347,3
7348,2.4
7349,-2
7350,-1
7351,1.7142857142857142
7352,2.75
7353,2
7354,2
7355,0.375
7356,2
7357,2.4285714285714284
7358,1.5
7359,1.5
7360,1.5
7361,2.5
7362,2.5
7363,2.5
7364,2
7365,2
7366,2
7367,-1.5
7368,-1.5
7369,-1.5
7370,2.5
7371,2.5
7372,2.5
7373,2.2
7374,3.5
7375,0.5
7376,-0.8
7377,-1.1666666666666667
7378,1.5
7379,3
7380,0.5
7381,1
7388,2
7389,2
7390,2
7391,-2
7392,-2
7393,-2
7394,-3
7395,-3
7396,-3
7397,-1.8
7398,2.6
7399,-0.2
7400,4
7401,2.4
7402,3
7403,2.5
7404,-0.6
7405,-0.6
7406,2.3333333333333335
7407,2.4
7408,2.25
7409,0.25
7410,-0.2857142857142857
7411,0.25
7412,0.8
7413,0.25
7414,3
7416,-0.8125
7417,3
7418,2
7420,0
7421,2.5
7422,2
7423,2
7424,2.5
7425,3
7426,3
7428,2.5
7429,3
7430,3
7431,3.5
7433,3
7434,2.3333333333333335
7436,2
7437,3
7438,4
7439,4
7440,3
7441,4
7442,0.6666666666666666
7443,2
7444,0
7446,4
7447,2
7448,2
7449,3
7450,3
7452,-1.3
7454,3.5
7455,-0.375
7456,4
7457,5
7459,2.6666666666666665
7460,2.6666666666666665
7461,3
7463,-2.2857142857142856
7464,3
7465,3
7466,-0.875
7467,1.8333333333333333
7468,3
7469,2.5
7470,2.6666666666666665
7471,3
7472,2
7473,3
7474,3
7476,-2.5
7477,3
7478,2
7479,3
7480,3.5
7481,3
7482,2
7483,3
7484,3
7485,2
7486,2.75
7487,3
7488,2
7489,2.5
7490,2
7491,2
7492,2.75
7493,2
7494,3
7495,3
7497,3
7498,0.5
7499,4
7500,2.6666666666666665
7501,0.5
7502,2.6666666666666665
7503,3
7504,3
7505,4
7506,3
7507,0.6666666666666666
7508,2.3333333333333335
7509,2.6666666666666665
7510,-1
7511,-3
7513,1
7514,2.1666666666666665
7516,3
7518,-0.16666666666666666
7519,-0.16666666666666666
7520,0.3333333333333333
7521,0.3333333333333333
7522,2
7523,2
7524,2.75
7525,2.75
7526,3
7527,3
7528,2.857142857142857
7529,2.857142857142857
7530,3.25
7531,3.25
7532,3
7533,3
7534,2
7535,2
7536,2.5
7537,2.5
7538,3
7539,3
7540,3
7541,3
7542,1.25
7543,1.25
7544,-1
7545,-1
7546,2.6666666666666665
7547,2.6666666666666665
7548,1.8
7549,1.8
7550,2
7551,2
7552,3
7553,2.75
7554,3
7555,3
7556,-0.5
7557,2
7558,2.5
7559,1.3333333333333333
7560,1.3333333333333333
7561,2.2857142857142856
7562,2.2857142857142856
7563,2.25
7564,2.25
7565,1.8
7566,1.8
7567,2.5
7568,2.5
7569,1.3333333333333333
7570,1
7571,1.4
7572,2.5
7573,0.6666666666666666
7574,1.4285714285714286
7575,2
7576,2.6666666666666665
7577,0
7578,2
7579,2
7580,2
7581,1.6666666666666667
7582,1.6666666666666667
7583,-0.3333333333333333
7584,-0.3333333333333333
7585,1.6
7586,1.6
7587,0.5
7588,0.5
7589,2.090909090909091
7590,2.090909090909091
7591,1.625
7592,1.625
7593,2.6666666666666665
7594,2.6666666666666665
7595,2.5
7596,2.5
7597,1.0769230769230769
7598,1.0769230769230769
7599,-1
7600,3
7601,1.8
7602,-1.25
7603,-0.5
7604,-1
7605,2.4285714285714284
7606,2.25
7607,0.2
7608,2.3333333333333335
7609,1.8571428571428572
7610,2.4
7611,3
7612,2.4
7613,2.75
7614,-0.8888888888888888
7615,0.1111111111111111
7616,2
7617,1.6
7618,2
7619,2
7620,2
7621,3
7622,3
7623,2.230769230769231
7624,2.230769230769231
7625,-1
7626,-1
7627,3.5
7628,3.5
7629,1.5
7630,0.5454545454545454
7631,1.3333333333333333
7632,1.25
7633,0.3333333333333333
7634,1
7635,2.4
7636,2.75
7637,0.5
7638,3
7639,-1.5
7640,2.25
7641,1.5
7642,0.7777777777777778
7643,-0.375
7644,2.5
7645,1.4285714285714286
7646,1.3333333333333333
7647,2.25
7648,-2
7649,2
7650,2
7651,2.5
7652,2.5
7653,0.6
7654,0.6
7655,2.4
7656,2.4
7657,3
7658,3
7659,1.25
7660,3
7661,1.5
7662,3.3333333333333335
7663,3.5
7664,1
7665,1.5555555555555556
7666,2.5
7667,0
7668,0.8
7669,1.8
7670,2.1538461538461537
7671,2.8
7672,2
7673,1.7857142857142858
7674,2.2
7675,1.6666666666666667
7676,1.875
7677,1.2857142857142858
7678,2
7679,1.8888888888888888
7680,1.6666666666666667
7681,2
7682,3.3333333333333335
7683,3.3333333333333335
7684,0.5714285714285714
7685,0.5714285714285714
7686,2.3333333333333335
7687,2.3333333333333335
7688,1.3333333333333333
7689,1.3333333333333333
7690,2.6666666666666665
7691,2.6666666666666665
7692,2.2857142857142856
7693,2.2857142857142856
7694,0
7695,-0.4
7696,2
7697,0.5
7698,0.5
7699,1.75
7700,1.4
7701,3
7702,1.6
7703,0.75
7704,1.3333333333333333
7705,1
7706,0.4
7707,1.4
7708,2.1
7709,1.4
7710,1.4
7711,0.6666666666666666
7712,0.6666666666666666
7713,2.5
7714,2.5
7715,-2.5
7716,-2.5
7717,2
7718,2
7719,2.6
7720,2.6
7721,1.2
7722,1.2
7723,3
7724,3
7725,2.5
7726,2.5
7727,2
7728,2
7729,2.4285714285714284
7730,2.4285714285714284
7731,2.142857142857143
7732,2.142857142857143
7733,2.5555555555555554
7734,2.5555555555555554
7735,2.142857142857143
7736,2.142857142857143
7737,1.6
7738,1.6
7739,1
7740,1
7741,2
7742,1.2
7743,2.2
7744,2.3333333333333335
7745,2.5
7747,1
7748,2.5
7749,1
7750,1
7751,2
7752,2
7753,1.6666666666666667
7754,1.6666666666666667
7755,1.6363636363636365
7756,1.6363636363636365
7757,-2.3333333333333335
7758,-2.3333333333333335
7759,2
7760,1.25
7761,3
7762,2.8
7763,2.75
7764,2.25
7765,0.5
7767,2
7768,-3
7769,0.75
7770,0.8571428571428571
7771,-0.8
7772,2.5
7773,1.6
7774,2.5
7775,2.3333333333333335
7776,3
7777,3
7778,3
7779,2.6666666666666665
7780,3.3333333333333335
7781,3
7782,3
7783,3
7784,1.8333333333333333
7785,0.6666666666666666
7786,-0.3333333333333333
7787,-3
7788,1.6
7790,-2
7791,2.5
7792,2.5
7793,3
7794,3
7795,2.75
7796,1
7797,2
7798,1.4
7799,2.75
7800,2
7801,1.6666666666666667
7802,-0.8
7803,3
7804,2.5
7805,0.6666666666666666
7806,3
7807,3
7808,2.3333333333333335
7809,1.3333333333333333
7810,2.5
7811,1.8571428571428572
7812,2
7813,3.3333333333333335
7814,2.5
7815,2
7816,2.4
7817,2
7818,-2.5
7819,2.3333333333333335
7820,3.5
7821,1.3333333333333333
7822,4
7823,1.2222222222222223
7825,4
7826,2.6666666666666665
7827,1.75
7828,0.5
7829,3
7830,-1.6666666666666667
7831,1.75
7832,-2
7833,-1
7834,3
7835,1
7836,1
7837,0.5
7838,2.25
7839,3
7840,3
7841,2
7842,2.3333333333333335
7843,2.5
7844,2
7845,-2
7846,3
7847,-1
7848,2.75
7849,3
7850,1.4285714285714286
7851,1
7852,2.6
7853,-0.6666666666666666
7854,-2
7855,2
7856,-3
7858,0.5
7859,1
7860,2.111111111111111
7861,3
7862,2.1818181818181817
7863,2
7864,2.5
7865,3
7866,2
7867,-1
7868,1
7869,5
7870,2
7871,2.6
7872,3
7876,2.5
7877,0.5
7878,2
7879,1.6666666666666667
7880,3
7881,1.75
7882,1.3333333333333333
7883,3
7884,2
7885,2.3333333333333335
7886,-1
7887,3
7889,3
7891,3
7892,-1
7893,1.3333333333333333
7894,3
7895,-0.5
7896,1
7897,1
7898,3
7899,-0.3333333333333333
7900,3
7901,3
7902,1.3333333333333333
7903,2.5
7905,4
7906,3
7907,2.75
7908,3
7909,2.25
7910,3
7911,3
7912,2.6
7913,2.5
7914,3
7915,1.5
7916,3
7917,3
7918,3
7919,1.3333333333333333
7920,2.6666666666666665
7921,2.6666666666666665
7922,-0.6666666666666666
7923,2.3333333333333335
7924,0
7925,3
7926,2
7927,-3
7928,2
7929,1
7930,3
7932,3
7933,3
7934,3
7937,1.4
7938,1
7939,2
7940,0.75
7941,-3
7942,2
7943,-2
7944,2
7945,1.3333333333333333
7946,4
7948,3
7949,3
7950,1.4
7951,4
7952,3.5
7953,3
7954,2
7957,-0.6666666666666666
7958,2.5
7959,3
7960,3.1666666666666665
7961,-2.5
7962,3
7964,1.6
7965,3
7966,1.25
7967,1
7968,2.5
7969,2.75
7970,1.5
7971,3
7972,1.6666666666666667
7973,1.75
7974,1.4545454545454546
7975,3
7976,1.4285714285714286
7977,2.5
7978,1.8
7979,1.4
7980,2.5
7981,2
7982,3.5
7983,2.6666666666666665
7984,2
7985,2.5
7986,3
7987,2.5
7988,1.8
7989,0.8333333333333334
7991,3
7992,4
7993,3
7994,3
7995,2.5
7996,1
7997,3
7998,3
7999,2.3333333333333335
8000,2.5
8001,2.3333333333333335
8002,2
8004,-1
8005,3
8006,2.5
8007,3
8008,3
8009,2.6666666666666665
8010,3
8011,2.3333333333333335
8012,3.6666666666666665
8013,3
8015,3
8016,-0.5
8017,-0.5
8018,2.6666666666666665
8019,2.6666666666666665
8020,0.3333333333333333
8021,0.3333333333333333
8022,-1.5
8023,-1.5
8024,-3
8025,-3
8026,2.5
8027,2.5
8028,2.25
8029,2.25
8030,2
8031,2
8032,3
8033,3
8036,2
8037,2
8038,3
8039,3
8040,0
8041,0
8042,3.3333333333333335
8043,3.3333333333333335
8044,0.6666666666666666
8045,0.6666666666666666
8046,0.6666666666666666
8047,0.6666666666666666
8048,0.5
8049,0.5
8050,3
8051,3
8054,2.3333333333333335
8055,2.3333333333333335
8056,3
8057,3
8058,2
8059,2
8060,2
8061,2
8062,3
8063,3
8064,1
8065,1
8066,3
8067,3
8068,2
8069,2
8070,2
8071,2
8072,2.5
8073,2.5
8074,3
8075,3
8076,-3
8077,-3
8078,-1.25
8079,-1.25
8080,2
8081,2
8082,2
8083,2
8084,3
8085,3
8086,3
8087,3
8088,2.6666666666666665
8089,2.6666666666666665
8090,1
8091,1
8092,3
8093,3
8094,2.75
8095,2.75
8096,3
8097,3
8098,2.5
8099,2.5
8102,2.75
8103,2.75
8104,3
8105,3
8106,4
8107,4
8108,3.6666666666666665
8109,3.6666666666666665
8110,3
8111,3
8112,2.3333333333333335
8113,2.3333333333333335
8114,3
8115,3
8116,2.6666666666666665
8117,2.6666666666666665
8118,1.8333333333333333
8119,1.8333333333333333
8120,2.6666666666666665
8121,2.6666666666666665
8122,2.5
8123,2.5
8124,3
8125,3
8127,1
8128,1.8333333333333333
8129,2.3333333333333335
8130,3
8131,2.6666666666666665
8133,1.6666666666666667
8136,3
8137,3
8138,3
8139,2.8
8140,2.6666666666666665
8142,2.5
8144,1
8145,2.4285714285714284
8146,2
8147,1.5
8148,3
8149,1.5
8150,2.5
8151,3
8152,3
8153,1.8333333333333333
8154,2.25
8155,1.25
8156,3
8157,3
8158,3
8159,-3
8160,4
8161,3
8162,2.5
8164,3
8166,2.5
8167,1.8
8168,0.5
8169,3.3333333333333335
8170,1.2
8171,2.3333333333333335
8172,2.5555555555555554
8173,1.8
8174,1
8175,2
8176,0.125
8177,2.2
8178,1.25
8179,1.625
8180,-0.2
8181,0.125
8182,3
8183,2.75
8184,3
8185,3
8186,2
8187,-1
8188,2
8189,3
8190,4
8192,3
8193,3
8194,3
8195,3.5
8196,3
8197,1.1666666666666667
8198,0.4
8199,1
8200,2
8202,2.3333333333333335
8203,1.6666666666666667
8204,3.2
8205,2.5
8206,3
8207,2
8208,3
8209,2.75
8210,3
8211,3
8212,3
8213,-0.3333333333333333
8214,0.5
8215,2.6666666666666665
8216,2.3333333333333335
8217,-0.5
8218,2
8219,2.5
8220,1
8221,3
8222,2
8223,4
8224,3
8225,1
8226,2.5
8227,3
8228,1.6666666666666667
8229,3.0714285714285716
8230,2
8231,4
8232,1.5714285714285714
8233,4
8236,3
8237,2.5
8238,2.4
8239,3
8240,2.5
8241,2.5
8242,3
8243,1.75
8244,2.4
8245,-0.4444444444444444
8246,2.3333333333333335
8248,2.8
8249,-1.6666666666666667
8250,-0.5714285714285714
8251,-2.5
8252,4
8253,-0.75
8254,-3
8255,2.5
8256,0.5
8257,1.75
8258,1
8259,3
8260,2.5
8261,2
8262,2.7
8264,2.5
8265,3
8266,1
8267,-1
8268,-3
8269,-3
8270,3
8272,3
8273,2.8
8274,-2
8275,-0.3333333333333333
8276,2.3333333333333335
8277,2
8278,1.2857142857142858
8279,1
8280,1.6666666666666667
8281,0
8282,-0.46153846153846156
8283,-1.3333333333333333
8284,2.5
8285,-3
8286,3
8287,1.8
